flnatureza;dsdocumento;nmprimeiro;nmsegundo;dsCep
0;20972869620;Chelsea;Murphy;12020300
0;48135971089;Robin;Blair;88512407
0;29867542594;Matthew;Chang;54410735
0;75954299327;Thomas;Navarro;57017274
0;38453943641;Kristina;Perkins;28016140
0;96162898975;Stephanie;PhD;63110000
0;62957564718;Kevin;Holland;55040170
0;46041202364;Angela;King;39803164
0;97745641980;Jeffrey;Pope;24736717
0;19408754100;William;Miller;70857070
0;57727607856;Gregory;Johnson;19013540
0;97009590000;David;Thompson;68457130
0;73236549698;Mrs.;DDS;13081540
0;45304556077;Joseph;Wheeler;88303174
0;48299168860;Patty;Hernandez;78115550
0;17295155518;Gina;Lara;75104320
0;32800760612;Jennifer;Brown;24452130
0;97432577075;Brooke;Alvarez;13087685
0;88006568105;Joanne;Lopez;29176789
0;89799182400;Cheyenne;Carrillo;13056073
0;15009724080;Henry;Allen;52121060
0;69174354552;Sherri;Keller;13473691
0;47337057753;Richard;Gonzalez;03803040
0;74261703746;Susan;West;03021030
0;33548160886;Richard;Mitchell;64055750
0;25724696331;Donald;Williams;74474361
0;38626032254;Glenda;Reyes;59056291
0;14089073881;Leslie;Davis;13081440
0;74786619563;David;Flores;07161300
0;24898523572;Bryan;Dixon;35502217
0;43270979856;David;Rivera;18205050
0;68186532593;Wanda;Wallace;88135045
0;20353729868;Haley;Jones;12312200
0;91219839208;Albert;Mahoney;08275650
0;25949822036;Steven;Perry;14021010
0;29435750412;Cody;Howard;89036008
0;73219429582;Diane;Dalton;54210537
0;73608449757;Jesse;Gray;08730450
0;83946867664;Cory;Morgan;13257511
0;67247483779;Jamie;Rice;08720185
0;30347525069;Donna;Johnson;75125731
0;30020484772;Nicole;Bowers;60510420
0;58203147202;Angela;Ward;08330370
0;18632239510;Jack;Faulkner;39800067
0;23081004368;Marc;Reyes;59074130
0;70111933411;Jessica;Shelton;04814110
0;56604792864;Keith;Wilson;74595270
0;96380040807;Monica;Brooks;55298545
0;18112455474;Dana;Bailey;80330195
0;59193449777;Natalie;Howard;72311409
0;86051330496;Shannon;Phillips;39400128
0;19346411444;Eric;Garrett;13041110
0;49913931839;Louis;Jones;35931259
0;34837242524;Amber;Harvey;39403180
0;82110438410;Kathleen;Weaver;14710034
0;71544761721;Alyssa;Thomas;07807160
0;34543883637;Brittany;Horton;24465110
0;20257291347;Kristin;Carr;09831020
0;65255774654;Mario;Stone;51320410
0;37243093171;Adrian;Jones;17030677
0;76472664206;Kimberly;Keller;85810020
0;77010648284;Lisa;Sanford;85906730
0;80799607729;Kayla;Ortiz;04019090
0;14558193841;Kenneth;Merritt;18703585
0;28195211268;Cheryl;Myers;12945250
0;17775700923;Randall;Jr.;09831560
0;27320181042;Heather;Castro;97035390
0;57273946692;Michael;Glover;75125570
0;45382775121;Nicholas;York;66816510
0;51094990536;Joseph;Johnson;85065020
0;66340430017;Wendy;Buck;12701440
0;27852685256;Mark;Rodriguez;25056120
0;16722195754;Michael;Gregory;12914450
0;41147466464;Marie;Nichols;60336166
0;41113167263;Raymond;Mercado;40150460
0;52458607664;Lisa;Sullivan;78005220
0;44736026728;Shawn;Hardin;30190908
0;34816748912;Mrs.;DVM;49040310
0;34191604355;Dominique;Cobb;26183605
0;19598926591;Autumn;Lopez;05890150
0;36408523492;Rachael;Greene;55031060
0;25534466317;Nichole;Munoz;06835030
0;60407727041;Ronald;Shaw;25620200
0;14811831263;Tamara;Sweeney;28085030
0;90970707744;Leslie;Myers;58083589
0;55332406670;Sabrina;Garrett;88110643
0;41141673830;Mary;Sanchez;58075698
0;97177578899;Mr.;Shelton;72307300
0;87254684330;Lori;Harris;29050410
0;52405959174;Christopher;Williams;54400500
0;83578742432;Robert;Collins;45995000
0;74354916276;Michael;Scott;35681424
0;94769066675;Haley;White;60760670
0;87705243587;Joseph;Stanton;12284710
0;17599817279;Susan;Bennett;05379220
0;21085113542;Melissa;Meyer;04116140
0;59666335897;Michael;Rodgers;05654030
0;36586848068;Leslie;Hayes;60860750
0;86488718085;Wendy;Conley;27943465
0;52567827087;Mary;Davis;72853013
0;80033375129;Derrick;Sanchez;12333270
0;13551602643;Jerry;Matthews;12444050
0;78932162540;Christopher;Green;09380130
0;91923944962;Robert;Jackson;09405130
0;24088464561;Carol;Wilson;65076060
0;77799614257;Craig;Spencer;02471010
0;49425343127;Angelica;Jones;91060160
0;36673258037;Randy;Houston;05568210
0;41481403611;Linda;Snow;12051770
0;13494471893;Brenda;Kelly;06717730
0;48667160908;Steven;Atkins;77018450
0;15731829599;Anthony;Robinson;49065020
0;84561938305;Jermaine;Williams;18406191
0;38719145613;Justin;Wyatt;09425550
0;89669058405;Yvonne;Wright;77817160
0;23020789617;Matthew;Garcia;70658557
0;21526718858;Scott;Jefferson;58038521
0;76759480998;Timothy;Blair;58059101
0;77408539111;Kristen;Mccullough;58066130
0;14186945215;Michelle;Cohen;79013463
0;26441216665;Claire;Holmes;94955330
0;36821069281;Benjamin;Wilson;21236340
0;46847196342;Morgan;Jacobs;11390490
0;47305753674;Rodney;Collins;04303100
0;68042369517;Charles;Smith;21931080
0;80313560656;Paul;Ellis;24461290
0;74894920343;Grace;Dillon;08693180
0;26958849147;Karen;Green;57306260
0;91019852727;Erica;Montgomery;88359217
0;21894029321;Dr.;Mcdonald;02963020
0;42313535955;Curtis;Smith;17039741
0;81858019818;Cameron;Chang;24476160
0;31936689226;Juan;Jones;30250400
0;58714792376;Eric;Olson;03441020
0;87862878403;Taylor;Reese;32183540
0;66777871019;Toni;Martinez;12505200
0;94263055775;Austin;Pittman;35160097
0;92409001171;Stephen;Campbell;30620070
0;41120748958;Gregory;Lawson;84174030
0;82176482801;Jennifer;Robbins;02759030
0;72940114672;Michael;Dominguez;13306481
0;51678764706;Renee;Pollard;21911490
0;85418490936;Douglas;Allen;40390470
0;82482944327;Jordan;Woodard;08490440
0;88310181736;Emily;Weiss;85804350
0;60354908549;Melissa;Brown;38408762
0;80873009926;Billy;Martinez;13252786
0;27387499019;Tara;Torres;77827080
0;81519695317;Gregory;Miller;24461420
0;17354726284;James;Moran;18200023
0;97813075694;Dennis;Kim;18604372
0;15581638918;Janice;Robinson;74360510
0;12737637446;William;Stewart;05761450
0;13916151903;Melanie;Gordon;96202530
0;96784535893;Brandon;Boyer;25520231
0;17332652119;Kristopher;Galloway;59078580
0;73645254774;Brandon;King;36772358
0;85566520206;Dakota;Young;88704730
0;34793865181;Meghan;Monroe;01156080
0;97459657075;David;Clark;89251380
0;68820246132;Taylor;Stone;53320560
0;25252731964;Gloria;Chavez;13061111
0;16525745509;Tammy;Martin;41370255
0;66327938842;Edgar;Hoffman;41600275
0;81421193726;Jason;Moreno;22795305
0;34094186112;Kelsey;Long;35162508
0;47768097526;Tracy;Hall;87080480
0;79670715101;Amber;Contreras;78053342
0;15610700682;Charles;Pena;58085730
0;38077971990;Cory;Oliver;02731120
0;82910879612;Jonathan;Perez;22763320
0;52291849921;Bryan;Webb;69020560
0;70311643846;Lindsay;DVM;02274045
0;42102902831;Ashley;Mcguire;72855160
0;35905161624;Alicia;Brown;74914100
0;74764935637;Michael;MD;44025310
0;46829648863;Jeffrey;Rodriguez;02326005
0;66990613461;Shannon;Phillips;13458519
0;40796594633;Paul;Green;49037370
0;60233506986;Jessica;Lewis;65076270
0;64837623365;Mrs.;King;11349280
0;23121892409;Jenny;Scott;60333100
0;16977291945;Andrea;Ferrell;72548242
0;87127059196;Molly;Thompson;12603200
0;48897505450;Timothy;Marquez;93410320
0;87690289489;Austin;Bell;05302040
0;26259979845;Kelly;Cochran;50760190
0;18189754868;Marcus;Young;04360065
0;95405306868;Leslie;Ray;87300480
0;18479250430;Austin;Mendez;13092061
0;47428317633;Crystal;Rodriguez;87506560
0;46386132787;Stephen;Simpson;29213120
0;75547850395;Hunter;Lawson;85805660
0;63664920871;Justin;Wood;04151030
0;57310533433;Jason;Mason;40325690
0;97278632924;Michael;Little;06826310
0;66569761448;Jason;Cruz;30690510
0;90410151908;William;Thompson;62050220
0;59860959104;Teresa;Lopez;50960600
0;87866158010;Cassandra;Crosby;50100490
0;95670631844;Elizabeth;Lucero;71692690
0;76911968632;Christopher;Strong;69312005
0;56991266833;Jennifer;Gray;72302601
0;95195111584;Antonio;White;35501549
0;24331104517;Justin;Wood;64017350
0;18388123134;Wendy;Lin;75093100
0;39545271478;Gary;Garrett;84266170
0;30275083037;Olivia;Mercer;17204601
0;20710963021;Phillip;Francis;18046148
0;59402041337;Jesse;Robertson;89214450
0;20540290700;Heather;Brooks;12226590
0;80027496514;Danielle;Morrison;13176404
0;86833336410;Spencer;Hernandez;64004680
0;74138829990;Joseph;Nielsen;21741350
0;87243744997;Jeffrey;DDS;50740121
0;95881465828;Brandon;Rios;12331070
0;98083038838;Thomas;Gallegos;35430800
0;65245788924;Christopher;Morse;74893017
0;96579161175;Patricia;Hayes;88303002
0;73935154093;David;Hall;29016380
0;18713612292;Christine;Watkins;60812800
0;36164528715;Margaret;Dorsey;16900072
0;60126157134;Carlos;Wall;05397000
0;87100404963;Ethan;Vance;72231121
0;34984250929;Darren;Harmon;86706280
0;63873155887;Megan;Hill;13205510
0;93694662497;Seth;Lee;23585180
0;14947055790;Jeremiah;Robertson;13256653
0;17087270323;Robin;Lambert;24724565
0;32098902247;Michele;Hernandez;58108103
0;44161946772;Maria;Cooper;70670511
0;55969883033;Kristina;Blake;13044160
0;67589187935;Cassandra;Smith;19911115
0;40858003353;Thomas;Watson;40080115
0;39165157217;Kelli;Benitez;03544070
0;40442882991;Ryan;Johnson;29936440
0;19947140585;Carolyn;Burton;51130200
0;65661645208;Denise;Mason;85053370
0;73312075473;Shelley;Rice;90245290
0;46641896516;Ashley;Daugherty;06872023
0;21631244723;Thomas;Cole;13876668
0;90675487263;Roy;Hardy;08831010
0;40278146599;Daniel;Jones;85063040
0;73780226704;Kendra;Peterson;03276015
0;11725503651;Laura;Bridges;53411431
0;32744341934;David;Williams;52041700
0;92713108331;Brent;Alexander;88053414
0;94697450602;Felicia;Welch;35930463
0;24905851172;Melanie;Stone;82840900
0;88224534348;Wendy;Beltran;06783130
0;74493072474;Andres;Castro;27215430
0;91773638389;Barbara;Wilson;21310460
0;93868432718;Troy;Duncan;24725310
0;69797493435;Darren;Weiss;96503800
0;35696243731;Toni;Harvey;74967250
0;83633557700;Laura;Carter;02237020
0;92763157996;Kelsey;Mays;79080810
0;24410473812;Lori;Gilmore;06170320
0;14125119642;Brandi;Flores;50640120
0;86251065720;Martha;Gonzalez;80730430
0;23412804589;Kirk;Davis;23016620
0;35494854699;Michael;Payne;27950090
0;85929845547;Tanya;Moore;69099260
0;26173001105;Robert;Delgado;74805510
0;82283481764;Mr.;Jr.;93334130
0;94770098403;Brenda;Pitts;09891600
0;74498969670;David;Marshall;79086320
0;53097101794;Gabriela;Cole;21840080
0;59408174374;Mrs.;Patton;29164855
0;94205398961;Laura;Kline;13300005
0;61850216923;Natasha;Brown;56312803
0;54960974435;Bradley;Davis;37900572
0;15315535900;Heather;Villanueva;29905030
0;65130886033;Jill;Herrera;26011410
0;82125237134;Carmen;Ortiz;97505110
0;72139650013;Krystal;Torres;13564420
0;45089851065;Tracy;Valencia;35930173
0;13325441196;Emily;Mora;12903780
0;90033974338;Christina;Mendoza;02266010
0;88126487451;Gregory;Gamble;26383170
0;78789017112;David;Golden;90843120
0;86025235110;Paul;Jefferson;26335360
0;65565620687;Carolyn;Hart;68744129
0;41819167364;Patrick;Wright;73754646
0;13040623441;Melissa;DDS;54150592
0;93150766545;Thomas;Carlson;04124060
0;75426035364;Sara;Robinson;35300229
0;98572596303;Christina;Clements;21930310
0;96889144729;Olivia;Vazquez;78043108
0;87808721673;Deborah;Hopkins;04242090
0;45039881263;Kevin;Flores;40440090
0;17834466779;Nancy;Smith;14075089
0;22285572477;Kimberly;Shepherd;38400078
0;12748300675;Tammy;Alvarez;08584550
0;15390191827;Christopher;Garcia;13054232
0;14332088910;Joshua;Robles;31010210
0;88902516187;Jacob;Delacruz;13309635
0;46194681802;Leah;Parker;71697013
0;83793819115;Victoria;Monroe;58706375
0;49196415171;Carolyn;Cobb;29301390
0;88763021312;Olivia;Briggs;90250710
0;26121023567;Taylor;Garza;48907530
0;48019283879;Jacqueline;Tate;29171500
0;89703734477;Amy;Riddle;08130005
0;63465081089;Thomas;Burns;29174450
0;71908816276;Stephanie;Jones;59148773
0;27863753648;Austin;Christensen;50100350
0;43669107118;Eric;Perez;36300120
0;44189239385;Kristin;Stewart;92035140
0;56155955918;Lauren;Fox;57018105
0;34968203729;Patricia;Tate;07055210
0;24135926019;Kimberly;DDS;08593070
0;87583185276;Amy;Martin;06704756
0;87535915815;Krystal;Hansen;42802510
0;24229292397;Stephen;Flowers;25956400
0;17326055776;Evelyn;DVM;56310505
0;49450668155;Sarah;Smith;72545402
0;63156800794;Martin;Clark;97095510
0;30612177381;Ana;Callahan;36035510
0;91743207544;Brandy;Hensley;50860110
0;71462571320;Julie;Carter;24740470
0;84935024814;Dalton;Martinez;30622042
0;35102755355;Christine;Ferguson;58052137
0;48176124161;Jennifer;Williams;05766260
0;23531084850;Stacey;Sims;29142120
0;53912679610;Jason;Cruz;45204120
0;48951000450;Victoria;Reid;59112415
0;87583539491;Paula;Nguyen;89266265
0;86480667534;Sarah;Payne;15076070
0;68342939241;Tanya;Jones;13402296
0;71711917051;Edward;Turner;14403525
0;29758918278;Julie;Sanchez;66073630
0;58271383305;Stephen;Webb;07223210
0;85141977832;Emily;Woodard;93056010
0;27294602720;John;Hill;07135110
0;46899571046;Gabriel;Rodriguez;01013913
0;78061958701;Robert;Carrillo;70387050
0;33598995735;Gabriella;Padilla;22780803
0;26586218809;Joan;Burns;91140400
0;76900204928;Robert;Holder;25510170
0;95526058706;Savannah;Guerrero;17520573
0;80295597363;Bryan;Diaz;59074770
0;83425087309;Lorraine;Francis;13186425
0;82761673550;Gary;Mason;28909460
0;39978079771;William;Hunter;13311570
0;28678652965;Christina;Anderson;24020073
0;42244572058;Albert;PhD;86807640
0;32493701791;Cynthia;Wilson;82960320
0;93793750732;Dylan;Ryan;42809220
0;89191142749;Samantha;Mitchell;13252560
0;46512990013;Kevin;Parker;14080310
0;14718604060;Caitlin;Johnson;29706408
0;62096400149;Kelsey;Gardner;87065560
0;44433759902;Ronald;Smith;58103075
0;21666059874;Kathy;Garza;33030620
0;45305249364;Jennifer;Johnson;30570090
0;51060882876;Matthew;Dixon;92030370
0;54772323788;Christie;Watson;13411120
0;92293327689;Brian;Morgan;08673200
0;93385813158;Nathan;Sims;18060340
0;24769305513;Derek;Huang;30662350
0;91348941049;Nicholas;Wade;35660304
0;41752646937;Brian;Olson;05571160
0;62110641951;Matthew;Ayala;13060521
0;53393266208;Daniel;Le;13186531
0;19384614761;Nicholas;Douglas;60864317
0;19262842805;Maria;Olson;30510160
0;25766360318;Roger;Klein;08121005
0;85471731934;Steven;Luna;18208082
0;42021605861;Molly;Mcfarland;40725100
0;93882529653;Antonio;White;18201660
0;22219494691;Lacey;Graham;74354298
0;56726780152;Natalie;Garcia;74770190
0;78713128633;Diane;Bailey;13560905
0;13743979610;David;Gomez;87710440
0;38597317900;Lisa;Mccall;13178193
0;67147766302;Charlotte;DVM;16075073
0;30970016380;Mark;Buchanan;38445099
0;96097861423;Jackson;Chan;01457010
0;85197006385;Michele;Powell;79004180
0;49517311114;Tricia;Arnold;06711080
0;78698270275;Robert;Johnson;13238525
0;90509275315;Susan;Martinez;53441450
0;36135642811;Sheryl;Ramsey;09210170
0;53581098851;Rebecca;Madden;09820600
0;13552028480;Heather;Valencia;59065130
0;92533296890;Rebecca;Alexander;02735010
0;81220341213;Jennifer;Adkins;77824080
0;58406829248;Luke;Harris;86085540
0;77150590072;Spencer;Hobbs;54715660
0;30376233546;David;Christensen;78963100
0;96511841620;Michelle;Hunter;55602570
0;19283200153;Jennifer;Walls;04323140
0;65830671662;Elizabeth;Smith;28633340
0;26816601738;Donna;Chang;54735093
0;98852432828;Aaron;Hayes;86706716
0;53574667862;Edward;Anderson;12904080
0;79671869775;Christopher;Gay;53530474
0;89325157681;Daniel;Jackson;74865020
0;72483677791;Justin;Higgins;35680171
0;11207296018;Jenna;Turner;24426120
0;71546296958;Kimberly;Turner;37904154
0;33336067777;Anthony;Coleman;23068000
0;52498668677;John;Alvarez;03009015
0;28000327069;Valerie;Robinson;56320770
0;12891553191;Krystal;Mccall;88509600
0;46196604064;Tyler;Ford;23036260
0;67015497647;Joshua;Clark;08260280
0;17057932997;Samuel;Greene;30180911
0;93007988644;Rachel;Jordan;29220090
0;92319436067;Douglas;Wagner;65047010
0;35767355962;Thomas;Garcia;74275070
0;98858663264;Stephanie;Hubbard;33900710
0;80336673118;Katie;Avila;85853117
0;92742431176;Mark;Frank;25720100
0;50428521064;Howard;Manning;93534110
0;53857046728;Rachel;Kaiser;14884000
0;63002534089;Sharon;Lang;03941030
0;16544249438;Lucas;Martin;58105093
0;59147339749;Cassandra;Gomez;30820630
0;46035899345;Heather;Miles;69054753
0;29898782944;Angel;King;15087252
0;30341072585;Paul;Carrillo;29315110
0;78783785247;Elizabeth;Tucker;41710360
0;79326056109;April;Shea;13323580
0;84187891467;Natalie;Smith;70675711
0;37023293183;Matthew;Kennedy;13306440
0;65751588287;David;Martin;30840260
0;17769293616;Yolanda;Pitts;08120190
0;40729203655;Colleen;Hart;29200155
0;80712647547;Ashley;Fitzgerald;91260410
0;89728746379;John;Edwards;53180640
0;31776826255;Jennifer;Walters;54330407
0;61362558826;Michael;Johnson;23570365
0;31918692097;Andrea;Gray;29305720
0;53025103494;Destiny;Ramirez;71015130
0;89862225602;Laura;Jacobs;30865330
0;57041640240;Destiny;Lawson;32660220
0;65868493547;Vincent;Lee;19912324
0;14038903088;Brian;Williams;23066600
0;95182428431;Michelle;Mann;07140350
0;52454880519;Kimberly;Campbell;13033680
0;96503770388;Mrs.;Austin;89202201
0;41333258483;Sarah;Cooper;59110280
0;42083240487;Jessica;Gordon;12411410
0;99996885929;Jerry;Daniel;93285680
0;15842066267;Roger;Flores;02420001
0;11775857117;Frank;Bartlett;41385085
0;12865700143;Julie;Johnson;21044510
0;31494773043;Sabrina;Beck;74926380
0;39383739194;Catherine;Gonzalez;54783360
0;34462484518;Gabrielle;Smith;85869636
0;21301694834;Elizabeth;Martinez;25966145
0;62938976442;Samantha;Alexander;30230330
0;45966796938;Katelyn;Robinson;25225750
0;28834581803;Joseph;Mendez;29308520
0;23776113232;Douglas;Gay;24436780
0;15154568319;Jonathan;Burns;41295380
0;53732578548;Isabel;Sawyer;51345091
0;77820172343;Doris;Romero;02913050
0;88369461404;Melissa;Butler;13053028
0;37710552467;Peter;Duran;79006251
0;78468671745;Christopher;Kelley;06355310
0;36591700736;Amy;Wyatt;90240004
0;70180114908;Christopher;Meyer;31540472
0;42990762265;Johnny;Johnson;32242380
0;67091245629;Johnny;Brown;17013231
0;65554766020;Kimberly;Atkinson;49047130
0;51649161389;Jonathan;Fernandez;13034700
0;82593443625;Elizabeth;Cooke;29120560
0;82769133038;Christina;Lyons;25581350
0;86574439655;Andrew;Williams;69309600
0;72579408795;Stacy;Smith;12929260
0;30500830756;Felicia;Gonzales;79073198
0;96064692230;Lindsay;Cantu;39400081
0;65368855773;Michael;Hogan;56505015
0;80163937101;Michael;Cuevas;13348030
0;91830313574;Joseph;Guerra;72240540
0;38297168118;Natalie;Hunt;78720314
0;24844443365;Laura;DDS;79302010
0;34197107860;Kelly;Chen;60330160
0;40605794805;Bobby;Tran;03817030
0;14775853615;James;Dougherty;92200550
0;24806853193;Jasmine;Jones;25806390
0;15751926352;Sarah;Blair;32260340
0;26821611382;David;Frost;34600340
0;17432179021;Heather;Flynn;23040570
0;52733643853;Brett;Wright;30662250
0;45195756020;Christopher;Foley;83604140
0;41094349720;Rhonda;MD;09784308
0;47404616948;Timothy;Martin;74968548
0;57955425845;Alicia;Briggs;58027348
0;28182882934;Carrie;Coleman;88106639
0;73304811268;Kimberly;Turner;38705122
0;26839884676;Christine;Burns;68906859
0;25772692493;James;Young;08780590
0;20399777253;Kyle;Hughes;24715530
0;17204203776;Jillian;Turner;21042432
0;68179890045;Barbara;Camacho;60862770
0;71963299728;Christina;Cruz;41200500
0;53884108038;James;Martin;12917000
0;98737750904;Isabel;Crosby;85070060
0;58639939025;Richard;Mathews;54495340
0;63197645740;Joel;Williams;13054199
0;82731515720;Jessica;Wilson;09030710
0;32896232868;Katherine;Liu;59090570
0;11881772671;Julia;Johnson;03729110
0;82256372943;Tammy;Flynn;74786014
0;91200456068;Rachel;Lewis;53407605
0;36455059578;Steven;Carson;59010100
0;65430915200;Carol;Leon;09943470
0;79355700176;Amber;Collins;12944400
0;93044162601;Michael;Griffin;25580440
0;73305730297;Jaclyn;Barnett;12941730
0;11901532848;James;Harrison;98025500
0;72532963700;Jose;Bryant;21842005
0;26992479368;Veronica;Duran;06700415
0;72194388063;Kristin;Phillips;29702325
0;77702207521;Aaron;Powers;78058202
0;31657191536;Jamie;Mercado;29032802
0;65194550736;Mrs.;Adams;54410219
0;47627340018;Tyler;Ortiz;82010550
0;96071912294;Ruben;Aguilar;70345000
0;15842531236;Pam;Delacruz;84072344
0;42040421766;Steven;Davis;08430480
0;74799833672;Jennifer;Macdonald;13044151
